cause_topic,relation_type,effect_topic,policy_share,sentiment_share,signed_gap,absolute_gap,country
1,requires_or_depends_on,6,0.0,0.0035168524236714274,-0.0035168524236714274,0.0035168524236714274,other
1,requires_or_depends_on,7,0.0,0.0007404790282022536,-0.0007404790282022536,0.0007404790282022536,other
1,requires_or_depends_on,8,0.0,0.0,0.0,0.0,other
1,risks_or_threatens,0,0.0,0.0,0.0,0.0,other
1,risks_or_threatens,1,0.0,0.0016216827785672614,-0.0016216827785672614,0.0016216827785672614,other
1,risks_or_threatens,2,0.0,0.0,0.0,0.0,other
1,risks_or_threatens,3,0.003039515507341619,0.0009982037807001539,0.002041311726641465,0.002041311726641465,other
1,risks_or_threatens,4,0.0,0.0,0.0,0.0,other
1,risks_or_threatens,5,0.0,0.0,0.0,0.0,other
1,risks_or_threatens,6,0.0,0.0,0.0,0.0,other
1,risks_or_threatens,7,0.0,0.0,0.0,0.0,other
1,risks_or_threatens,8,0.0,0.0,0.0,0.0,other
2,causes_or_increases,0,0.0,0.0,0.0,0.0,other
2,causes_or_increases,1,0.0,0.0026097973038170926,-0.0026097973038170926,0.0026097973038170926,other
2,causes_or_increases,2,0.0,0.00441976236334409,-0.00441976236334409,0.00441976236334409,other
2,causes_or_increases,3,0.00465501605141812,0.00126881084518465,0.00338620520623347,0.00338620520623347,other
2,causes_or_increases,4,0.0,0.0,0.0,0.0,other
2,causes_or_increases,5,0.0012226159597679763,0.00020356002250850814,0.0010190559372594682,0.0010190559372594682,other
2,causes_or_increases,6,0.0,0.001987831355521742,-0.001987831355521742,0.001987831355521742,other
2,causes_or_increases,7,0.0,0.0,0.0,0.0,other
2,causes_or_increases,8,0.0,0.0,0.0,0.0,other
2,enables_or_supports,0,0.003172179424557299,0.0,0.003172179424557299,0.003172179424557299,other
2,enables_or_supports,1,0.0,0.007688744288747574,-0.007688744288747574,0.007688744288747574,other
2,enables_or_supports,2,0.0,0.0,0.0,0.0,other
2,enables_or_supports,3,0.008964677868794332,0.0017513162414253378,0.007213361627368995,0.007213361627368995,other
2,enables_or_supports,4,0.0,0.0,0.0,0.0,other
2,enables_or_supports,5,0.0037788009040464593,0.005185270498680786,-0.001406469594634327,0.001406469594634327,other
2,enables_or_supports,6,0.0,0.004737424601354621,-0.004737424601354621,0.004737424601354621,other
2,enables_or_supports,7,0.002296375236487811,0.0018039807280731954,0.0004923945084146155,0.0004923945084146155,other
2,enables_or_supports,8,0.002436682884767997,0.0,0.002436682884767997,0.002436682884767997,other
2,expected_to_improve,0,0.0,0.0,0.0,0.0,other
2,expected_to_improve,1,0.0,0.0,0.0,0.0,other
2,expected_to_improve,2,0.0,0.0,0.0,0.0,other
2,expected_to_improve,3,0.0015875980144112378,0.0,0.0015875980144112378,0.0015875980144112378,other
2,expected_to_improve,4,0.0,0.0,0.0,0.0,other
2,expected_to_improve,5,0.0,0.0073574048564583015,-0.0073574048564583015,0.0073574048564583015,other
2,expected_to_improve,6,0.0,0.0,0.0,0.0,other
2,expected_to_improve,7,0.0,0.0,0.0,0.0,other
2,expected_to_improve,8,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,0,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,1,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,3,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,4,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,5,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,6,0.0,0.002459241907959028,-0.002459241907959028,0.002459241907959028,other
2,reduces_or_prevents,7,0.0,0.0,0.0,0.0,other
2,reduces_or_prevents,8,0.0,0.001222494347870661,-0.001222494347870661,0.001222494347870661,other
2,requires_or_depends_on,0,0.0,0.0,0.0,0.0,other
2,requires_or_depends_on,1,0.0,0.0,0.0,0.0,other
2,requires_or_depends_on,2,0.0,0.0010987338254270413,-0.0010987338254270413,0.0010987338254270413,other
2,requires_or_depends_on,3,0.0,0.0,0.0,0.0,other
2,requires_or_depends_on,4,0.0,0.0,0.0,0.0,other
2,requires_or_depends_on,5,0.0,0.001459056187412303,-0.001459056187412303,0.001459056187412303,other
2,requires_or_depends_on,6,0.0,0.0006177777477117339,-0.0006177777477117339,0.0006177777477117339,other
2,requires_or_depends_on,7,0.0,0.0,0.0,0.0,other
2,requires_or_depends_on,8,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,0,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,1,0.0,0.002661434521972424,-0.002661434521972424,0.002661434521972424,other
2,risks_or_threatens,2,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,3,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,4,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,5,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,6,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,7,0.0,0.0,0.0,0.0,other
2,risks_or_threatens,8,0.0,0.0,0.0,0.0,other
3,causes_or_increases,0,0.008117352272528914,0.008153610896548428,-3.625862401951396e-05,3.625862401951396e-05,other
3,causes_or_increases,1,0.0020663949611947497,0.010195126373366229,-0.00812873141217148,0.00812873141217148,other
3,causes_or_increases,2,0.0,0.0,0.0,0.0,other
3,causes_or_increases,3,0.030572466486562092,0.006725454693940046,0.023847011792622046,0.023847011792622046,other
3,causes_or_increases,4,0.0017823653171738889,0.0009628363812908337,0.0008195289358830552,0.0008195289358830552,other
3,causes_or_increases,5,0.0028548277827647006,0.004256782570281309,-0.0014019547875166083,0.0014019547875166083,other
3,causes_or_increases,6,0.017867057255501747,0.017980495931822885,-0.00011343867632113841,0.00011343867632113841,other
3,causes_or_increases,7,0.0023155230372342932,0.009526852163588525,-0.007211329126354232,0.007211329126354232,other
3,causes_or_increases,8,0.001548227686543855,0.0007098595491395613,0.0008383681374042938,0.0008383681374042938,other
3,enables_or_supports,0,0.034518571872801454,0.0014809377390094635,0.03303763413379199,0.03303763413379199,other
3,enables_or_supports,1,0.004956285488382875,0.0,0.004956285488382875,0.004956285488382875,other
3,enables_or_supports,2,0.003666062038106364,0.0,0.003666062038106364,0.003666062038106364,other
3,enables_or_supports,3,0.1379897989933796,0.008168248097671615,0.129821550895708,0.129821550895708,other
3,enables_or_supports,4,0.011390641645169034,0.00830988703452006,0.003080754610648974,0.003080754610648974,other
3,enables_or_supports,5,0.02470708547772359,0.0,0.02470708547772359,0.02470708547772359,other
3,enables_or_supports,6,0.016642231444230382,0.010563801156863579,0.006078430287366803,0.006078430287366803,other
3,enables_or_supports,7,0.03997838865072562,0.003802181541632095,0.03617620710909353,0.03617620710909353,other
3,enables_or_supports,8,0.004703982449806655,0.0005988684790316147,0.004105113970775041,0.004105113970775041,other
3,expected_to_improve,0,0.005248220159211348,0.0,0.005248220159211348,0.005248220159211348,other
3,expected_to_improve,1,0.002092799458164636,0.0,0.002092799458164636,0.002092799458164636,other
3,expected_to_improve,2,0.0,0.0,0.0,0.0,other
3,expected_to_improve,3,0.011508565815514016,0.0007581363205601304,0.010750429494953886,0.010750429494953886,other
3,expected_to_improve,4,0.004556859087768538,0.0,0.004556859087768538,0.004556859087768538,other
3,expected_to_improve,5,0.0,0.0,0.0,0.0,other
3,expected_to_improve,6,0.0,0.0,0.0,0.0,other
3,expected_to_improve,7,0.002847335389350384,0.0071304376416770525,-0.004283102252326669,0.004283102252326669,other
3,expected_to_improve,8,0.0,0.00033267571834048225,-0.00033267571834048225,0.00033267571834048225,other
3,reduces_or_prevents,0,0.0,0.0,0.0,0.0,other
3,reduces_or_prevents,1,0.0,0.00040043295661221684,-0.00040043295661221684,0.00040043295661221684,other
3,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
3,reduces_or_prevents,3,0.0,0.011471616199548729,-0.011471616199548729,0.011471616199548729,other
3,reduces_or_prevents,4,0.001109944031830088,0.0,0.001109944031830088,0.001109944031830088,other
3,reduces_or_prevents,5,0.0013489381181572536,0.0006522627393872042,0.0006966753787700494,0.0006966753787700494,other
3,reduces_or_prevents,6,0.004025102490592146,0.0,0.004025102490592146,0.004025102490592146,other
3,reduces_or_prevents,7,0.0,0.0,0.0,0.0,other
3,reduces_or_prevents,8,0.0,0.0,0.0,0.0,other
3,requires_or_depends_on,0,0.0,0.00029737301998398086,-0.00029737301998398086,0.00029737301998398086,other
3,requires_or_depends_on,1,0.0,0.0,0.0,0.0,other
3,requires_or_depends_on,2,0.0,0.0,0.0,0.0,other
3,requires_or_depends_on,3,0.03589253622847115,0.005664625453504408,0.03022791077496674,0.03022791077496674,other
3,requires_or_depends_on,4,0.0067410866531421336,0.00044965786295390794,0.006291428790188226,0.006291428790188226,other
3,requires_or_depends_on,5,0.00264124157473123,0.0,0.00264124157473123,0.00264124157473123,other
3,requires_or_depends_on,6,0.003466293143263869,0.002403455954743733,0.0010628371885201362,0.0010628371885201362,other
3,requires_or_depends_on,7,0.004580940408008662,0.0,0.004580940408008662,0.004580940408008662,other
3,requires_or_depends_on,8,0.007210045268439183,0.0,0.007210045268439183,0.007210045268439183,other
3,risks_or_threatens,0,0.0023584762888999955,0.0,0.0023584762888999955,0.0023584762888999955,other
3,risks_or_threatens,1,0.0,0.0,0.0,0.0,other
3,risks_or_threatens,2,0.0,0.0,0.0,0.0,other
3,risks_or_threatens,3,0.004186103290273672,0.0,0.004186103290273672,0.004186103290273672,other
3,risks_or_threatens,4,0.0016696387536439677,0.0,0.0016696387536439677,0.0016696387536439677,other
3,risks_or_threatens,5,0.0,0.0,0.0,0.0,other
3,risks_or_threatens,6,0.007178208625704275,0.002210072580386305,0.00496813604531797,0.00496813604531797,other
3,risks_or_threatens,7,0.0,0.0,0.0,0.0,other
3,risks_or_threatens,8,0.0,0.0,0.0,0.0,other
4,causes_or_increases,0,0.0,0.0,0.0,0.0,other
4,causes_or_increases,1,0.0,0.02025481995319362,-0.02025481995319362,0.02025481995319362,other
4,causes_or_increases,2,0.0,0.0021605058931525776,-0.0021605058931525776,0.0021605058931525776,other
4,causes_or_increases,3,0.004788318603965372,0.005008420811170521,-0.00022010220720514867,0.00022010220720514867,other
4,causes_or_increases,4,0.0,0.015584565081159785,-0.015584565081159785,0.015584565081159785,other
4,causes_or_increases,5,0.003827729571183795,0.006339376336805509,-0.002511646765621714,0.002511646765621714,other
4,causes_or_increases,6,0.0,0.0053910032838221334,-0.0053910032838221334,0.0053910032838221334,other
4,causes_or_increases,7,0.0,0.006262738647594063,-0.006262738647594063,0.006262738647594063,other
4,causes_or_increases,8,0.0,0.002855812989316321,-0.002855812989316321,0.002855812989316321,other
4,enables_or_supports,0,0.0,0.0,0.0,0.0,other
4,enables_or_supports,1,0.0,0.019003220833046387,-0.019003220833046387,0.019003220833046387,other
4,enables_or_supports,2,0.0,0.005739560082418076,-0.005739560082418076,0.005739560082418076,other
4,enables_or_supports,3,0.015543418358316538,0.001725444929196219,0.013817973429120318,0.013817973429120318,other
4,enables_or_supports,4,0.0,0.0033895868920664433,-0.0033895868920664433,0.0033895868920664433,other
4,enables_or_supports,5,0.003110122531252177,0.005317656259624267,-0.00220753372837209,0.00220753372837209,other
4,enables_or_supports,6,0.0030650486888987357,0.001838509241098655,0.0012265394478000807,0.0012265394478000807,other
4,enables_or_supports,7,0.005228848960210336,0.005681146090031058,-0.0004522971298207218,0.0004522971298207218,other
4,enables_or_supports,8,0.00088669478905396,0.004069276798204809,-0.0031825820091508487,0.0031825820091508487,other
4,expected_to_improve,0,0.0,0.0,0.0,0.0,other
4,expected_to_improve,1,0.0,0.0,0.0,0.0,other
4,expected_to_improve,2,0.0,0.0,0.0,0.0,other
4,expected_to_improve,3,0.0,0.0,0.0,0.0,other
4,expected_to_improve,4,0.0,0.008192363267702405,-0.008192363267702405,0.008192363267702405,other
4,expected_to_improve,5,0.0,0.0,0.0,0.0,other
4,expected_to_improve,6,0.0,0.0012088248045503906,-0.0012088248045503906,0.0012088248045503906,other
4,expected_to_improve,7,0.0,0.003585981342165404,-0.003585981342165404,0.003585981342165404,other
4,expected_to_improve,8,0.0,0.0010746676342724066,-0.0010746676342724066,0.0010746676342724066,other
4,reduces_or_prevents,0,0.0,0.0,0.0,0.0,other
4,reduces_or_prevents,1,0.0,0.0,0.0,0.0,other
4,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
4,reduces_or_prevents,3,0.0,0.0,0.0,0.0,other
4,reduces_or_prevents,4,0.0,0.019611401199116925,-0.019611401199116925,0.019611401199116925,other
4,reduces_or_prevents,5,0.0,0.0,0.0,0.0,other
4,reduces_or_prevents,6,0.0,0.0018295124964264032,-0.0018295124964264032,0.0018295124964264032,other
4,reduces_or_prevents,7,0.0,0.0,0.0,0.0,other
4,reduces_or_prevents,8,0.0,0.0,0.0,0.0,other
4,requires_or_depends_on,0,0.0,0.0,0.0,0.0,other
4,requires_or_depends_on,1,0.0,0.0,0.0,0.0,other
4,requires_or_depends_on,2,0.0,0.0,0.0,0.0,other
4,requires_or_depends_on,3,0.0,0.002652192543682469,-0.002652192543682469,0.002652192543682469,other
4,requires_or_depends_on,4,0.0,0.0,0.0,0.0,other
4,requires_or_depends_on,5,0.0,0.0,0.0,0.0,other
4,requires_or_depends_on,6,0.0,0.0015484932975256894,-0.0015484932975256894,0.0015484932975256894,other
4,requires_or_depends_on,7,0.0,0.0014309560581873832,-0.0014309560581873832,0.0014309560581873832,other
4,requires_or_depends_on,8,0.0,0.0,0.0,0.0,other
4,risks_or_threatens,0,0.003110826727398459,0.0,0.003110826727398459,0.003110826727398459,other
4,risks_or_threatens,1,0.0011374715935812327,0.0,0.0011374715935812327,0.0011374715935812327,other
4,risks_or_threatens,2,0.0,0.0,0.0,0.0,other
4,risks_or_threatens,3,0.0,0.0,0.0,0.0,other
4,risks_or_threatens,4,0.0,0.0,0.0,0.0,other
4,risks_or_threatens,5,0.0,0.0,0.0,0.0,other
4,risks_or_threatens,6,0.0,0.0,0.0,0.0,other
4,risks_or_threatens,7,0.0,0.0,0.0,0.0,other
4,risks_or_threatens,8,0.0,0.0,0.0,0.0,other
5,causes_or_increases,0,0.0,0.0014056340148166215,-0.0014056340148166215,0.0014056340148166215,other
5,causes_or_increases,1,0.0,0.0017808598176380476,-0.0017808598176380476,0.0017808598176380476,other
5,causes_or_increases,2,0.0036680574217570383,0.0011551763153873763,0.002512881106369662,0.002512881106369662,other
5,causes_or_increases,3,0.004230524683478851,0.01161441390861105,-0.007383889225132199,0.007383889225132199,other
5,causes_or_increases,4,0.0,0.0022361465993152984,-0.0022361465993152984,0.0022361465993152984,other
5,causes_or_increases,5,0.0,0.0027185757558916847,-0.0027185757558916847,0.0027185757558916847,other
5,causes_or_increases,6,0.0,0.0037363765295350074,-0.0037363765295350074,0.0037363765295350074,other
5,causes_or_increases,7,0.0,0.0059332701728740155,-0.0059332701728740155,0.0059332701728740155,other
5,causes_or_increases,8,0.0,0.0012987528100647696,-0.0012987528100647696,0.0012987528100647696,other
5,enables_or_supports,0,0.0018117207961795873,0.0009370814895502607,0.0008746393066293266,0.0008746393066293266,other
5,enables_or_supports,1,0.004834193385368949,0.0005035369073996739,0.004330656477969275,0.004330656477969275,other
5,enables_or_supports,2,0.0,0.0004663182460959988,-0.0004663182460959988,0.0004663182460959988,other
5,enables_or_supports,3,0.019673949385593335,0.0017961060509836453,0.017877843334609688,0.017877843334609688,other
5,enables_or_supports,4,0.0023512906973056687,0.0023845503767803006,-3.3259679474631834e-05,3.3259679474631834e-05,other
5,enables_or_supports,5,0.009021703535173549,0.003994565724738177,0.005027137810435372,0.005027137810435372,other
5,enables_or_supports,6,0.00282020942808404,0.0,0.00282020942808404,0.00282020942808404,other
5,enables_or_supports,7,0.005373774823712278,0.0034418819887734606,0.001931892834938817,0.001931892834938817,other
5,enables_or_supports,8,0.0,0.0007610203595278681,-0.0007610203595278681,0.0007610203595278681,other
5,expected_to_improve,0,0.0,0.0,0.0,0.0,other
5,expected_to_improve,1,0.0,0.0,0.0,0.0,other
5,expected_to_improve,2,0.0,0.0,0.0,0.0,other
5,expected_to_improve,3,0.002672887868883797,0.0,0.002672887868883797,0.002672887868883797,other
5,expected_to_improve,4,0.001013103018889312,0.0,0.001013103018889312,0.001013103018889312,other
5,expected_to_improve,5,0.0016898198904863688,0.0028792442716196196,-0.0011894243811332507,0.0011894243811332507,other
5,expected_to_improve,6,0.0017402019805101302,0.0,0.0017402019805101302,0.0017402019805101302,other
5,expected_to_improve,7,0.001832617667483551,0.007271104050144782,-0.005438486382661231,0.005438486382661231,other
5,expected_to_improve,8,0.0,0.0005716193880843348,-0.0005716193880843348,0.0005716193880843348,other
5,reduces_or_prevents,0,0.0,0.006016828774725053,-0.006016828774725053,0.006016828774725053,other
5,reduces_or_prevents,1,0.0,0.0009287057372376429,-0.0009287057372376429,0.0009287057372376429,other
5,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
5,reduces_or_prevents,3,0.003793712460404998,0.0,0.003793712460404998,0.003793712460404998,other
5,reduces_or_prevents,4,0.0,0.0,0.0,0.0,other
5,reduces_or_prevents,5,0.0,0.003528611693200685,-0.003528611693200685,0.003528611693200685,other
5,reduces_or_prevents,6,0.0,0.0,0.0,0.0,other
5,reduces_or_prevents,7,0.0,0.0,0.0,0.0,other
5,reduces_or_prevents,8,0.0014427192428511154,0.0,0.0014427192428511154,0.0014427192428511154,other
5,requires_or_depends_on,0,0.0,0.0031864653814060876,-0.0031864653814060876,0.0031864653814060876,other
5,requires_or_depends_on,1,0.0,0.0,0.0,0.0,other
5,requires_or_depends_on,2,0.0,0.0,0.0,0.0,other
5,requires_or_depends_on,3,0.0,0.005084975910662077,-0.005084975910662077,0.005084975910662077,other
5,requires_or_depends_on,4,0.0,0.0,0.0,0.0,other
5,requires_or_depends_on,5,0.0,0.014799870299600688,-0.014799870299600688,0.014799870299600688,other
5,requires_or_depends_on,6,0.004259376086469026,0.001121103061088774,0.003138273025380252,0.003138273025380252,other
5,requires_or_depends_on,7,0.0,0.0006669867950100616,-0.0006669867950100616,0.0006669867950100616,other
5,requires_or_depends_on,8,0.0,0.0026765890927392725,-0.0026765890927392725,0.0026765890927392725,other
5,risks_or_threatens,0,0.0,0.0,0.0,0.0,other
5,risks_or_threatens,1,0.0,0.0,0.0,0.0,other
5,risks_or_threatens,2,0.0,0.0,0.0,0.0,other
5,risks_or_threatens,3,0.0,0.0,0.0,0.0,other
5,risks_or_threatens,4,0.0,0.0,0.0,0.0,other
5,risks_or_threatens,5,0.0,0.0018879094151939744,-0.0018879094151939744,0.0018879094151939744,other
5,risks_or_threatens,6,0.0,0.0,0.0,0.0,other
5,risks_or_threatens,7,0.0,0.0,0.0,0.0,other
5,risks_or_threatens,8,0.0,0.0,0.0,0.0,other
6,causes_or_increases,0,0.0,0.0,0.0,0.0,other
6,causes_or_increases,1,0.004282550664290616,0.0025253346886408416,0.0017572159756497744,0.0017572159756497744,other
6,causes_or_increases,2,0.0013550626323529235,0.0,0.0013550626323529235,0.0013550626323529235,other
6,causes_or_increases,3,0.012032980040468343,0.0036025218081535584,0.008430458232314784,0.008430458232314784,other
6,causes_or_increases,4,0.0,0.003403468726252565,-0.003403468726252565,0.003403468726252565,other
6,causes_or_increases,5,0.0,0.0003597125461067494,-0.0003597125461067494,0.0003597125461067494,other
6,causes_or_increases,6,0.011495313307846427,0.045044453083323346,-0.03354913977547692,0.03354913977547692,other
6,causes_or_increases,7,0.0032946060810739456,0.0033442534126569283,-4.9647331582982745e-05,4.9647331582982745e-05,other
6,causes_or_increases,8,0.0024111854562697765,0.01593502391998991,-0.013523838463720133,0.013523838463720133,other
6,enables_or_supports,0,0.0014641402637544593,0.0034865114604511033,-0.002022371196696644,0.002022371196696644,other
6,enables_or_supports,1,0.0,0.0034411658269195215,-0.0034411658269195215,0.0034411658269195215,other
6,enables_or_supports,2,0.0,0.0,0.0,0.0,other
6,enables_or_supports,3,0.008864875876334097,0.006810176671108607,0.0020546992052254895,0.0020546992052254895,other
6,enables_or_supports,4,0.0,0.0026519513222370795,-0.0026519513222370795,0.0026519513222370795,other
6,enables_or_supports,5,0.003486502551731568,0.0,0.003486502551731568,0.003486502551731568,other
6,enables_or_supports,6,0.028202294474675378,0.00994630392145545,0.018255990553219928,0.018255990553219928,other
6,enables_or_supports,7,0.0020160835959374735,0.000995440391900049,0.0010206432040374244,0.0010206432040374244,other
6,enables_or_supports,8,0.0,0.0,0.0,0.0,other
6,expected_to_improve,0,0.0,0.0,0.0,0.0,other
6,expected_to_improve,1,0.0,0.0,0.0,0.0,other
6,expected_to_improve,2,0.0,0.0,0.0,0.0,other
6,expected_to_improve,3,0.001503286788079918,0.0,0.001503286788079918,0.001503286788079918,other
6,expected_to_improve,4,0.0,0.0019506112961625234,-0.0019506112961625234,0.0019506112961625234,other
6,expected_to_improve,5,0.0026087288306801,0.0,0.0026087288306801,0.0026087288306801,other
6,expected_to_improve,6,0.0031671194128456426,0.003119878755051254,4.7240657794388446e-05,4.7240657794388446e-05,other
6,expected_to_improve,7,0.0018133454856291789,0.0,0.0018133454856291789,0.0018133454856291789,other
6,expected_to_improve,8,0.0033788704992538643,0.0018447725664948245,0.0015340979327590398,0.0015340979327590398,other
6,reduces_or_prevents,0,0.003069653506951911,0.0,0.003069653506951911,0.003069653506951911,other
6,reduces_or_prevents,1,0.0,0.0,0.0,0.0,other
6,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
6,reduces_or_prevents,3,0.0,0.0015022868213921746,-0.0015022868213921746,0.0015022868213921746,other
6,reduces_or_prevents,4,0.0008643223136305951,0.008602071696351866,-0.007737749382721271,0.007737749382721271,other
6,reduces_or_prevents,5,0.0,0.0,0.0,0.0,other
6,reduces_or_prevents,6,0.0010870868581842944,0.00805792223956019,-0.006970835381375895,0.006970835381375895,other
6,reduces_or_prevents,7,0.0,0.0,0.0,0.0,other
6,reduces_or_prevents,8,0.0,0.0,0.0,0.0,other
6,requires_or_depends_on,0,0.002087189727379684,0.0,0.002087189727379684,0.002087189727379684,other
6,requires_or_depends_on,1,0.0,0.0020552725267609004,-0.0020552725267609004,0.0020552725267609004,other
6,requires_or_depends_on,2,0.0,0.0,0.0,0.0,other
6,requires_or_depends_on,3,0.0019741020595943014,0.004503289294900496,-0.0025291872353061947,0.0025291872353061947,other
6,requires_or_depends_on,4,0.0,0.0014988174571234788,-0.0014988174571234788,0.0014988174571234788,other
6,requires_or_depends_on,5,0.0,0.010164345851902382,-0.010164345851902382,0.010164345851902382,other
6,requires_or_depends_on,6,0.008831351800320198,0.007157932094107552,0.0016734197062126463,0.0016734197062126463,other
6,requires_or_depends_on,7,0.0,0.0,0.0,0.0,other
6,requires_or_depends_on,8,0.0,0.0,0.0,0.0,other
6,risks_or_threatens,0,0.0,0.0,0.0,0.0,other
6,risks_or_threatens,1,0.0033653567675417497,0.002053347359322317,0.0013120094082194325,0.0013120094082194325,other
6,risks_or_threatens,2,0.0,0.0,0.0,0.0,other
6,risks_or_threatens,3,0.0,0.002110389290641744,-0.002110389290641744,0.002110389290641744,other
6,risks_or_threatens,4,0.0021889950725224308,0.0,0.0021889950725224308,0.0021889950725224308,other
6,risks_or_threatens,5,0.0,0.0,0.0,0.0,other
6,risks_or_threatens,6,0.008119718389880785,0.0,0.008119718389880785,0.008119718389880785,other
6,risks_or_threatens,7,0.0,0.0,0.0,0.0,other
6,risks_or_threatens,8,0.0,0.006892977036445691,-0.006892977036445691,0.006892977036445691,other
7,causes_or_increases,0,0.0,0.005298104010828798,-0.005298104010828798,0.005298104010828798,other
7,causes_or_increases,1,0.0030014300535982515,0.0019344848254993555,0.001066945228098896,0.001066945228098896,other
7,causes_or_increases,2,0.0,0.0,0.0,0.0,other
7,causes_or_increases,3,0.005681807931341269,0.0007537571476334829,0.004928050783707787,0.004928050783707787,other
7,causes_or_increases,4,0.0012125566599734115,0.0,0.0012125566599734115,0.0012125566599734115,other
7,causes_or_increases,5,0.0,0.0030211738332335957,-0.0030211738332335957,0.0030211738332335957,other
7,causes_or_increases,6,0.0020132037852952684,0.015063869864478135,-0.013050666079182868,0.013050666079182868,other
7,causes_or_increases,7,0.0052549288075388915,0.0012623068646898125,0.003992621942849079,0.003992621942849079,other
7,causes_or_increases,8,0.0,0.0010441934509065945,-0.0010441934509065945,0.0010441934509065945,other
7,enables_or_supports,0,0.0,0.005068306346416865,-0.005068306346416865,0.005068306346416865,other
7,enables_or_supports,1,0.0,0.0033156432437109946,-0.0033156432437109946,0.0033156432437109946,other
7,enables_or_supports,2,0.0,0.0024062329825537665,-0.0024062329825537665,0.0024062329825537665,other
7,enables_or_supports,3,0.01654718240459179,0.0014377527047614025,0.015109429699830389,0.015109429699830389,other
7,enables_or_supports,4,0.0040411567514073215,0.001971241329984511,0.0020699154214228106,0.0020699154214228106,other
7,enables_or_supports,5,0.0038967585711689526,0.0,0.0038967585711689526,0.0038967585711689526,other
7,enables_or_supports,6,0.0,0.0,0.0,0.0,other
7,enables_or_supports,7,0.006723764050505974,0.0022441188052744225,0.004479645245231551,0.004479645245231551,other
7,enables_or_supports,8,0.0017778239877721026,0.00723981906604003,-0.005461995078267928,0.005461995078267928,other
7,expected_to_improve,0,0.0,0.0003186076502167927,-0.0003186076502167927,0.0003186076502167927,other
7,expected_to_improve,1,0.0,0.0,0.0,0.0,other
7,expected_to_improve,2,0.001312909859143852,0.0,0.001312909859143852,0.001312909859143852,other
7,expected_to_improve,3,0.004306684550719468,0.0,0.004306684550719468,0.004306684550719468,other
7,expected_to_improve,4,0.0,0.0,0.0,0.0,other
7,expected_to_improve,5,0.001031401484278959,0.0006113149265832595,0.0004200865576956996,0.0004200865576956996,other
7,expected_to_improve,6,0.0,0.0,0.0,0.0,other
7,expected_to_improve,7,0.0,0.001139963895426354,-0.001139963895426354,0.001139963895426354,other
7,expected_to_improve,8,0.0,0.0012324191612522674,-0.0012324191612522674,0.0012324191612522674,other
7,reduces_or_prevents,0,0.0,0.00032774647721694767,-0.00032774647721694767,0.00032774647721694767,other
7,reduces_or_prevents,1,0.0,0.0009194933933666431,-0.0009194933933666431,0.0009194933933666431,other
7,reduces_or_prevents,2,0.0,0.0,0.0,0.0,other
7,reduces_or_prevents,3,0.0,0.0,0.0,0.0,other
7,reduces_or_prevents,4,0.0,0.004313194153905948,-0.004313194153905948,0.004313194153905948,other
7,reduces_or_prevents,5,0.0,0.0,0.0,0.0,other
7,reduces_or_prevents,6,0.0,0.0,0.0,0.0,other
7,reduces_or_prevents,7,0.0,0.0,0.0,0.0,other
7,reduces_or_prevents,8,0.0,0.0,0.0,0.0,other
7,requires_or_depends_on,0,0.0,0.00535074987308107,-0.00535074987308107,0.00535074987308107,other
7,requires_or_depends_on,1,0.0,0.0,0.0,0.0,other
7,requires_or_depends_on,2,0.00353281125224275,0.0,0.00353281125224275,0.00353281125224275,other
7,requires_or_depends_on,3,0.002560201552323879,0.0,0.002560201552323879,0.002560201552323879,other
7,requires_or_depends_on,4,0.0,0.0007748397116428997,-0.0007748397116428997,0.0007748397116428997,other
7,requires_or_depends_on,5,0.0,0.00061681167466167,-0.00061681167466167,0.00061681167466167,other
7,requires_or_depends_on,6,0.0017477477489163016,0.0,0.0017477477489163016,0.0017477477489163016,other
7,requires_or_depends_on,7,0.0,0.0011135580935100352,-0.0011135580935100352,0.0011135580935100352,other
7,requires_or_depends_on,8,0.0014631075508687917,0.0,0.0014631075508687917,0.0014631075508687917,other
7,risks_or_threatens,0,0.0,0.0,0.0,0.0,other
7,risks_or_threatens,1,0.0,0.0,0.0,0.0,other
7,risks_or_threatens,2,0.001029847488807597,0.0,0.001029847488807597,0.001029847488807597,other
7,risks_or_threatens,3,0.0,0.0023877321373936907,-0.0023877321373936907,0.0023877321373936907,other
